"X","TrumpWrote","text","created_at"
8967,1,"""@Def: CNBC's John Harwood Today ""We don't have Superman presidents"" ""No"" DonaldTrump replied ..""But we WILL if you have Trump!"" #Trump2016","2015-10-01 23:36:48"
8968,1,"""@EthaBrooke: @cs1racefan @realDonaldTrump @MittRomney The truth about Romney...he didn't want the presidency bad enough!""  He choked!","2015-10-01 23:19:08"
8969,1,"""@EthaBrooke:  @MittRomney Like always you are telling the truth.I liked Romney and voted for him but he didn't fight hard enough."" True!","2015-10-01 23:02:32"
8970,1,"""@msann43: How can Illinois keep @realDonaldTrump off the ballot? Illinois citizens should protest. Just another phony Politico story. Easy!","2015-10-01 22:57:45"
8971,1,"""@barreto_eugenio:  @MittRomney it's sad, but GOP does not want you as their candidate. But we the people do. Latinos for Trump.""","2015-10-01 22:52:34"
8972,1,"""@JayRHaw: @realDonaldTrump was right. @RandPaul wont last. Even Paul knew it. Thats why he's still running for his Senate seat  #Trump2016""","2015-10-01 12:21:42"
8973,1,"""@JoyCardinShow: Latest @MULawPoll finds @ScottWalker at 37 percent approval, @realDonaldTrump leading GOP in #Wisconsin.","2015-10-01 12:19:16"
8974,1,"""@Margaretweber48: @realDonaldTrump Rand Paul put the nail in his coffin when he bashed Ted Cruz. Bye, bye Rand!""","2015-10-01 12:13:11"
8975,1,"""@WMikeW: It's hard to get through corrupt media filter but Trump is doing it. Check out 9/30/15 @donlemon int'view https://t.co/MR6U8qtrbk""","2015-10-01 12:12:38"
8976,1,"Just got back from New Hampshire. Great crowd, great people! Will be back soon!","2015-10-01 03:06:21"
8977,1,"""@sternbutgreg: @realDonaldTrump is pulling away from the pack. I live in Iowa. It's real."" Thank you!","2015-10-01 03:02:54"
8978,1,"""@TIMENOUT: @CNN @donlemon congratulations Don that was a great interview @realDonaldTrump""","2015-10-01 02:59:51"
8979,1,"""@CFT1: .@realDonaldTrump Great interview on @CNN @donlemon @CNNTonight #MakeAmericaGreatAgain #Trump2016 #TRUMP""","2015-10-01 02:58:48"
8980,1,"""@angeloftruth11: @realDonaldTrump great interview with @donlemon. Thank you.","2015-10-01 02:57:35"
8981,1,"""@AnnieClarkCole: How can anyone vote for Hillary when she careless with emails that jeopardize our security. She is not to be trusted.""","2015-10-01 02:55:46"
8982,1,"""@jaycatalyst1: @realDonaldTrump Univision execs are hypocrites.They dish out the most discrimination. You should highlight that point.""","2015-10-01 02:55:16"
8983,1,"""@Hashtag1USA: I just watched D Trumps interview on @CNN i get more impressed everytime i hear him speak! @realDonaldTrump #Trump2016-Thanks","2015-10-01 02:53:56"
8984,1,"Rubio is totally owned by the lobbyists and special interests. A lightweight senator with the worst voting record in Senate. Lazy!","2015-09-30 12:20:21"
8985,1,"""@kissmeandrocco: @realDonaldTrump who ever thinks Donald trump is a bad person u just don't want a good country"" Thank you.","2015-09-30 12:13:28"
8986,1,"Just read that ""Trump"" has the largest (and I add most enthusiastic) crowds. Tonight I will be in New Hampshire - the place will be packed!","2015-09-30 11:51:35"
8987,1,"I watched lightweight Senator  Marco Rubio, who is all talk and no action, defend his WEAK position on illegal immigration. Pathetic!","2015-09-30 11:24:13"
8988,1,"""@polina6: @realDonaldTrump MAN WITH A PLAN-THE BEST TAX PLAN! GO TRUMP 2016!""","2015-09-29 03:51:52"
8989,1,"Do you believe this - Iran wants to trade our 3 prisoners (not 4) for 19 prisoners held by the U.S. Should have been let go with last deal!","2015-09-28 23:53:17"
8990,0,"Wow, the ratings for @60Minutes last night were their biggest in a year--- very nice!","2015-09-28 22:00:33"
8991,0,"Looking forward to press conference on taxes at 11AM at @TrumpTowerNY.","2015-09-28 14:03:30"
8992,1,"""@ReversingASD: @60Minutes notice how your twits about @realDonaldTrump are the most RT!  We the American ppl love and want #Trump2016 !""","2015-09-28 02:40:18"
8993,1,"""@fanodale: @60Minutes @realDonaldTrump watched 60 mins first time ever. Love Trump hate Scotty""","2015-09-28 02:38:46"
8994,1,"""@JodiL792: @DefendingtheUSA @america_trump @60Minutes Thats exactly what I thought. We haven't had great leader since Reagan&amp;now Trump""","2015-09-28 02:38:15"
8995,1,"""@yang_karl: All Scott Pelley did by being disrespectful was make it easier to make up my mind who to vote for and that will be Trump.""","2015-09-28 02:37:28"
8996,1,"""@AdiosLiberty: @60Minutes @realDonaldTrump @ScottPelley Haven't seen that much hatred in an interviewer since the 1st debate. #trump2016""","2015-09-28 02:33:59"
8997,1,"""@JennaLeeUSA: When asked why he has his own magazine covers on his walls - @realDonaldTrump replies: ""It's cheaper than wall paper..."" Ha!","2015-09-28 02:32:30"
8998,1,"""@SkyeShepard: Trump went way up in my 'poll' when he said he'd take money from what US is giving 2 other countries 2 save social security""","2015-09-28 02:31:55"
8999,1,"""@Apipwhisperer: @MarkPavelich @gentlemanirish @60Minutes  EXCELLENT WATCHING PUTIN'S BRILLIANCE AND TRUMP'S. @CBS I LOVED THE INTERVIEWS.""","2015-09-28 02:30:36"
9000,1,"""@greta: . @realDonaldTrump announces his tax plan tomorrow morning http://t.co/bQ0Xjs63XH""","2015-09-28 02:29:16"
9001,1,"""@Rketeltas: @realDonaldTrump While the former KGB Putin gets softballs, Trump gets the Matt Harvey fastball and hits it out of the park.""","2015-09-28 02:27:56"
9002,1,"""@midwestcaucus:  @60Minutes Great interview,Trump ruled. Great response 2 Trade War claim. All anyone has 2 do is look at foreign tariffs","2015-09-28 02:26:41"
9003,1,"""@MeOnAJourney @realDonaldTrump Imagine that, an American president standing up for the American people! Go Trump Go! #Trump2016""","2015-09-28 00:57:00"
9004,1,"""@truthshallbe: @60Minutes @realDonaldTrump Been watching!!! Brilliant Mr. Trump, he is so Awesome!! And real.""","2015-09-28 00:56:29"
9005,1,"Hope we all enjoy  @60Minutes tomorrow night. I do believe they will treat me fairly!","2015-09-26 23:25:43"
9006,1,"""@Incazzato2015: @realDonaldTrump Time for real change, TRUMP 16""","2015-09-26 23:23:09"
9007,1,"""@JokerzWild_: @realDonaldTrump @TheIntellect111 Trump will win, I know it.""","2015-09-26 23:21:18"
9008,1,"""@itsblakec: @realDonaldTrump we are tired of lies. Trump 2016""","2015-09-26 23:20:40"
9009,1,"""@FreeStateYank: Ex-wife Ivana Trump says @realDonaldTrump can win, likely WILL win, and will be a great President. http://t.co/kI1xij3v6w""","2015-09-26 23:17:25"
9010,1,"""@TheIntellect111: @realDonaldTrump Mr Trump Please Do not give in.You are Changing History. We Need you as our Next Leader, Its Your Time""","2015-09-26 23:14:53"
9011,1,"Marco Rubio is a member of the Gang Of Eight or, very weak on stopping illegal immigration. Only changed when poll numbers crashed.","2015-09-26 13:12:32"
9012,1,"""@Karentalk: @RogerJStoneJr  @megynkelly Fiorina is not surging..she is begging for money..and she owns this. http://t.co/kOkyNtWkeE""","2015-09-26 13:07:22"
9013,1,"""@taurus82409: @CBS @60Minutes Look forward to it, Donald. You are doing Great! Please keep up the fight, many of us are behind you 100%!!","2015-09-26 13:06:38"
9014,1,"Lightweight Senator Marco Rubio is VERY weak on immigration, knows nothing about finance and would be incapable of making great trade deals!","2015-09-26 13:03:36"
9015,1,"""@realDonaldTrump: I will be on @cbs @60minutes this Sunday. A great honor-- hope you enjoy it.""","2015-09-26 12:41:55"
9016,1,"""@Vote_Trump:  Think about it. When's the last time a Prez actually did what he said? TRUMP does what he says. Will Be Greatest Prez Ever""","2015-09-26 05:46:47"
9017,0,"Just left Oklahoma--- the most amazing crowd and people! What a night!","2015-09-26 00:47:58"
9018,0,"Thank you @FrankLuntz  https://t.co/gpJBNXKV3e","2015-09-26 00:47:36"
9019,0,"I will be on @cbs @60minutes this Sunday. A great honor-- hope you enjoy it.","2015-09-25 22:40:35"
9020,0,".....Has worst attendance record in Senate- rarely there to vote on a bill! @marcorubio","2015-09-25 19:19:29"
9021,0,".@MarcoRubio is weak on illegal immigration and will allow anyone into the country.....","2015-09-25 19:18:59"
9022,0,"Dishonest @politico just called to say that none of the polls including Fox, NBC, CNN, Zogby, &amp; Morning Consult matter. Serious haters.","2015-09-25 18:51:35"
9023,0,"At the Old Post Office- http://t.co/8Rs1fbcAIz","2015-09-25 18:36:19"
9024,1,"I am now inspecting the Old Post Office on Pennsylvania Avenue - will be a great hotel. Soon off to the Oklahoma State Fair!","2015-09-25 18:10:08"
9025,0,".....Ahead of schedule and under budget! Will be in Oklahoma tonight!","2015-09-25 17:06:46"
9026,0,"Great reception in D.C. At the Values Voter Summit. Now checking on my job at the Old Post Office...","2015-09-25 17:06:06"
9027,1,"""@Rketeltas:  @JoeMarzocco Waiting for the biased media to write about the 30,000 Carly fired as a failed CEO. America is for Trump!""","2015-09-25 03:59:44"
9028,1,".@megynkelly, the @FoxNews   poll said very plainly I came in second in the debate. All others, Time, Drudge, Slate etc. said I came in 1st.","2015-09-25 03:55:24"
9029,1,"""@JoeMarzocco: @realDonaldTrump They attack Trump for not giving policy http://t.co/oEnDff1jkD is the most important detail, he WINS.""","2015-09-25 03:48:57"
9030,1,"""@yayala19:  @marcorubio WHAT THE LOBBYISTS, THE MEDIA AND CAREER POLITICIANS WILL DO NEXT TO TRY TO STOP TRUMP? SILENT MAJORITY IS BACK""","2015-09-25 03:48:23"
9031,1,"Just watched @marcorubio on television. Just another all talk, no action, politician. Truly doesn't have a clue! Worst voting record in Sen.","2015-09-25 03:23:51"
9032,1,"""@yayala19: @politico WHEN THE OTHER CANDIDATES ARE TALKING POLITICS TRUMP IS TALKING SOLUTIONS. HE IS THE MOST TALENTED CANDIDATE.""","2015-09-25 03:11:28"
9033,0,"The failing @politico news outlet, which I hear is losing lots of money, is really dishonest!","2015-09-24 21:42:25"
9034,0,".@politico, which is not read or respected by many, may be the most dishonest of the media outlets--- and that is saying something.","2015-09-24 21:41:27"
9035,1,"Will be on @Morning_Joe at 6:30 A.M.","2015-09-24 10:03:26"
9036,1,"Will be on @CNN at 7:00 A.M.","2015-09-24 10:01:40"
9037,0,".@FoxNews owes me an apology for allowing clueless pundit @RichLowry to use such foul language on TV. Unheard of!","2015-09-24 01:22:59"
9038,0,"Incompetent @RichLowry lost it tonight on @FoxNews. He should not be allowed on TV and the FCC should fine him!","2015-09-24 01:21:54"
9039,1,"""@Mark60644:  @megynkelly still cannot figure out this massive base of support for Trump is because he is anti- politician. #Trump2016""","2015-09-23 02:42:59"
9040,1,"I will be the featured guest on the season opener of  @60Minutes this Sunday. There certainly is plenty to talk about!","2015-09-23 02:31:34"
9041,1,"Just remember, the birther movement was started by Hillary Clinton in 2008. She was all in!","2015-09-23 02:16:44"
9042,1,"I think @megynkelly should take another eleven day ""unscheduled"" vacation.","2015-09-23 02:07:58"
9043,1,"Do you ever notice that lightweight @megynkelly constantly goes after me but when I hit back it is totally  sexist. She is highly overrated!","2015-09-23 02:00:20"
9044,1,"Senator Marco ""amnesty"" Rubio, who has worst voting record in Senate, just hit me on national security-but I said don't go into Iraq. VISION","2015-09-23 01:46:13"
9045,0,"I will be on the @colbertlateshow tonight at 11:30 http://t.co/BnCG1XqvcW","2015-09-22 22:31:52"
9046,1,"2016 Republican Primary Morning Consult Poll was just released. TRUMP 32, CARSON 12, BUSH 11, FIORINA 6, RUBIO 5, CRUZ 5. Taken after debate","2015-09-22 12:59:53"
9047,1,"""@JimShellenback: @realDonaldTrump @EdwardChelednik @FoxNews I steer away from Fox now. Never thought that would happen.""","2015-09-22 12:18:21"
9048,1,"""@HuskerPower811: @celestefick @realDonaldTrump Have you listened to his plans for Vets when he takes office? They're Incredible!!""","2015-09-22 12:17:51"
9049,1,"""@BradANGSA:  Trump is the only candidate telling the truth... the GOP is planning to stab Trump in the back... https://t.co/xhqhUVXrsx""","2015-09-22 12:15:21"
9050,1,"""@IgnatiusGReilly: @charlescwcooke @realDonaldTrump @FoxNews will you cry when Marco Amnesty loses nomination?""","2015-09-22 12:14:38"
9051,1,"""@MiriamRoseMc:  #TRUMp2016 would be the best for the country, jobs, trade and taxes - all others are status quo #MakeAmericaGreatAgain""","2015-09-22 12:14:01"
9052,1,"""@JimClarkFarrier: @Rockprincess818 @LeahR77 @realDonaldTrump is the only one who can get us out of this mess!""  True!","2015-09-22 12:12:50"
9053,1,"""@glendabelle_11: @FoxNews Fox has become a supporter of Liberals!They are Not supporting the GOP candidates-especially Trump! Quit watching","2015-09-22 12:12:25"
9054,1,"""@EdwardChelednik: @realDonaldTrump @FoxNews Hey Donald your not alone. I can't watch it at all. Used to be all i watched.","2015-09-22 12:11:09"
9055,1,"""@bobby990r_1: @MediaBiasAlert  @megynkelly @realDonaldTrump is fighting for middle class and veterans! Discussing trade deals.""","2015-09-22 12:09:59"
9056,1,"""@VickyBrush:  Do what most of us are doing! Turn off @FoxNews! There is a major boycott going on with them, anyway. Problem solved!","2015-09-22 02:37:11"
9057,1,"""@wallen_jeanine: @realDonaldTrump I can only watch Hannity. I think he is the only one in your corner""","2015-09-22 02:34:51"
9058,1,"""@AngelaTribble: @realDonaldTrump WE LOVE YOU DONALD TRUMP BECAUSE WE KNOW YOU ARE THE ONLY ONE TO #MakeAmericaGreatAgain"" Thanks.","2015-09-22 02:34:14"
9059,1,"""@JodiL792:  @FoxNews I have been since you started running &amp; I noticed Meghan Kelly's attacks. Stopped watching. Only Hannity 4 sure."" Yes!","2015-09-22 02:33:40"
9060,1,"""@ethansimmons111: @AllRepublicans @Ecsullie @RagingCynicism @FoxNews @oreillyfactor @KarlRove Karl Rove is a JOKE OWNED BY the BUSH family""","2015-09-22 02:32:36"
9061,1,"""@madscape: @realDonaldTrump @FoxNews and millions will agree with you! Most of us on twitter now view OAN network""","2015-09-22 02:30:50"
9062,1,"""@seleti00: @realDonaldTrump @FoxNews They attack you more then CNN or MSNBC combined. Just a bunch of old Bush appointee Rhinos.""","2015-09-22 02:30:02"
9063,1,"""@TheMindWave:  @FoxNews Im not sure why u r giving them this much importance, they had wanted to take u down in debate and they failed!!""","2015-09-22 02:28:52"
9064,1,"""@joeoh89: @seanhannity  @realDonaldTrump What happened to The Pledge? Walker quits and slams Trump. Losers proving Pledge was sham.""","2015-09-22 02:27:43"
9065,1,"""@PhyllisA: @Hopeisalive66 @jdanielmoore @theblaze @megynkelly @realDonaldTrump that's ok! The more they talk the better POTUS Trump looks!""","2015-09-22 02:26:39"
9066,1,"""@waynearmstron10: @realDonaldTrump you must be relentless and maintain energy, and respond as you have been. It's a marathon.""  True.","2015-09-22 02:24:19"
9067,1,"""@ellenEspence: @marklevinshow Thank you for maintaining your integrity during this disgusting lynching of @realDonaldTrump""  Thanks Mark!","2015-09-22 02:24:01"
9068,1,".@RichLowry is truly one of the dumbest of the talking  heads - he doesn't have a clue!","2015-09-22 02:22:27"
9069,1,"I am having a really hard time watching @FoxNews.","2015-09-22 02:00:26"
9070,1,"""@john_dipaolo: @realDonaldTrump will get out disaffected Repub base voters as well as Democrats looking for a real choice on immigration.","2015-09-22 01:44:53"
9071,1,"""@diannrr: @megynkelly Do you dream about @realDonaldTrump? He's in your head. Let it go."" She is the worst - all anti-Trump! Terrible show.","2015-09-22 01:44:01"
9072,1,"""@Rbbrkhd: @realDonaldTrump @oreillyfactor  @FoxNews The way you have treated @realDonaldTrump is totally unacceptable...CNN has been fair""","2015-09-22 01:04:53"
9073,1,"""@blewthebigone: @realDonaldTrump Can't even think what the race would be without you in it.""","2015-09-22 01:04:26"
9074,1,"""@tammyhorne19: @realDonaldTrump @oreillyfactor love you trump""","2015-09-22 01:01:44"
9075,1,"""@coolgirl6978:  @oreillyfactor @FoxNews this is bull fox. O'Reilly, I expect better from you. What is going on? Fair and balanced my ass""","2015-09-22 01:01:26"
9076,1,"""@bewhatjesuswas: @oreillyfactor @FoxNews You dominate not because of them-but despite them;They need you more than you need them""","2015-09-22 00:59:44"
9077,1,"""@Patrick92299179: @realDonaldTrump @oreillyfactor Couldn't agree more!""","2015-09-22 00:58:18"
9078,1,"""@RagingCynicism: @realDonaldTrump @oreillyfactor they're not Trump haters. They're spoon fed morons.""","2015-09-22 00:57:26"
9079,1,".@oreillyfactor, why don't you have some knowledgeable talking heads on your show for a change instead of the same old Trump haters. Boring!","2015-09-22 00:55:55"
9080,1,".@oreillyfactor was very negative to me in refusing to to post the great polls that came out today including NBC. @FoxNews not good for me!","2015-09-22 00:49:48"
9081,1,"""@alivelutheran: @TODAYshow touts CNN polls instead of their own!! Of course, the NBC one shows him much higher. Trump corrects them!","2015-09-22 00:24:32"
